,artist,title,text
82,ashe,serial monogamist,"You can say that I can stay
But, no, you can't have it your way
I'm saying, bye, bye, bye to those days
But I would say that we should wait
Just to see how long it'd take
Then we'd lie, lie, lie to each other, babe

Been a serial monogamist, and I'm serious that I don't miss
The arguments or checking in at midnight
So tell me if it's okay now

To take off your clothes but by
Morning, I won't try to hold you (hold you)
Promise I won't call you later, try to get to know you (know you)
Da, da, da, da, da, da, da, da, da, da, da, da, hold you (hold you)
Da, da, da, da, da, da, da, da, da, don't wanna hold you (hold you)
Hold you up, hold you down, hold you to coming back around
Ah-ah, ah-ah, ah-ah-ah-ah-ah

Used to live inside my head, felt so guilty in your bed
For a while, while, while it was complicated
Please, don't feel bad when I'm gone
You can call me what you want
But don't dial, dial, dial my numbеr, baby
Been a serial monogamist, and I'm serious that I don't miss
The argumеnts or checking in at midnight
So tell me if it's okay now

To take off your clothes but by
Morning, I won't try to hold you (hold you)
Promise I won't call you later, try to get to know you (know you)
Da, da, da, da, da, da, da, da, da, da, da, da, hold you (hold you)
Da, da, da, da, da, da, da, da, da, don't wanna hold you (hold you)
Hold you up, hold you down, hold you to coming back around
Ah-ah, ah-ah, ah-ah-ah-ah-ah"
83,ashe,when i'm older,"Maybe when I'm, maybe when I'm na-na-na-na-na
Maybe when I'm, maybe when I'm, maybe when I'm older

Payphone calls, cigarettes, injuries, shower sex
I was holding on for dear life
Complicated, understated, on the way to devastated
We were young and out of our minds

Right now, I'm sorry
Burns through me, darling
But I can't help think in 30 years it won't

So, maybe when I'm older
Maybe when I'm older
I'll run out of stories about you, yeah
Maybe when I'm older
Maybe when I'm older
I'll know what it's like not to love you anymore

Maybe when I'm, maybe when I'm na-na-na-na-na
Maybe when I'm, maybe when I'm, maybe when I'm older

Playing house, immature, picking out furniture
Praying that our hearts would play fair
Emotional souvenirs, fleeting moments, golden years
Close my eyes and I go back there

Right now, I'm sorry
Burns through me, darling
But I can't help think in 30 years it won't

So, maybe when I'm older
Maybe when I'm older
I'll run out of stories about you, yeah
Maybe when I'm older
Maybe when I'm older
I'll know what it's like not to love you anymore

Maybe when I'm, maybe when I'm na-na-na-na-na
Maybe when I'm, maybe when I'm, maybe when I'm older
Maybe when I'm, maybe when I'm na-na-na-na-na
Maybe when I'm, maybe when I'm, maybe when I'm older

Maybe when I'm six feet
Underneath the concrete
I'll know what it's like not to want you, yeah
Maybe when I'm older
Maybe when I'm older
I'll know what it's like not to love you"
84,ashe,love is not enough,"I'm not tryna break the silence
Baby, I'm just tryin' to fix it
I been tryin' to show you the difference
You can slam the door, tell me that I'm like my mother
You don't need to tell me you're sorry
We don't need to talk 'til you're ready

It takes a lot more than a rose
More than a kiss, more than a hug

'Cause love is not enough
But at least we've got that much
Baby, lay your head down
You can sleep at my house
Whoa-oh, 'cause love is not enough
But at least I've got your touch
The middle of a long night
We don't need it all right now, no

I'm not fragile as you think
Seems like you've been walkin' on eggshells
Didn't put them there when we first fell in love
When early days have faded, everything gets complicated
You said you want a girl with a future
But everybody comes with a price

It takes a lot more than a ring
More than a vow, more than a promise

Love is not enough
But at least we've got that much
Baby, lay your head down
You can sleep at my house
Whoa-oh, 'cause love is not enough
But at least I've got your touch
The middle of a long night
We don't need it all right now, no

Love is not enough
But it's all we're dreamin', oh
You can lay your head down
You can sleep at my house
Whoa-oh, 'cause love is not enough
But at least I've got your touch
The middle of a long night
We don't need it all right now, no

We can take our sweet time
Everything will be just fine"
85,billie eilish,happier than ever,"When I'm away from you, I'm happier than ever
Wish I could explain it better
I wish it wasn't true
Give me a day or two to think of something clever
To write myself a letter
To tell me what to do, mm-mmm

Do you read my interviews?
Or do you skip my avenue? (My avenue)
When you (when you) said you were passing through
Was I even on your way?

I knew when I asked you to (when I asked you to)
Be cool about what I was telling you
You'd do the opposite of what you said you'd do (what you said you'd do)
And I'd end up more afraid

Don't say it isn't fair
You clearly weren't aware that you made me miserable
So if you really wanna know

When I'm away from you (when I'm away from you)
I'm happier than ever (happier than ever)
Wish I could explain it better (wish I could explain it better)
I wish it wasn't true (wish it wasn't true), mmm-mmm

You call me again, drunk in your Benz
Driving home under the influence
You scared me to death, but I'm wasting my breath
'Cause you only listen to your fucking friends

I don't relate to you
I don't relate to you, no
'Cause I'd never treat me this shitty
You made me hate this city

And I don't talk shit about you on the internet
Never told anyone anything bad
'Cause that shit's embarrassing, you were my everything
And all that you did was make me fucking sad
So don't waste the time I don't have
And don't try to make me feel bad

I could talk about every time that you showed up on time
But I'd have an empty line 'cause you never did
Never paid any mind to my mother or friends
So I shut 'em all out for you 'cause I was a kid

You ruined everything good
Always said you were misunderstood
Made all my moments your own
Just fucking leave me alone"
86,billie eilish,everything i wanted,"I had a dream
I got everything I wanted
Not what you'd think
And if I'm being honest
It might've been a nightmare
To anyone who might care

Thought I could fly (fly)
So I stepped off the Golden, mm
Nobody cried (cried, cried, cried, cried)
Nobody even noticed
I saw them standing right there
Kinda thought they might care (might care, might care)

I had a dream
I got everything I wanted
But when I wake up, I see
You with me

And you say
""As long as I'm here, no one can hurt you
Don't wanna lie here, but you can learn to
If I could change the way that you see yourself
You wouldn't wonder why you hear
'They don't deserve you'""

I tried to scream
But my head was underwater
They called me weak
Like I'm not just somebody's daughter
It could've been a nightmare
But it felt like they were right there

And it feels like yesterday was a year ago
But I don't wanna let anybody know
'Cause everybody wants something from me now
And I don't wanna let 'em down

I had a dream
I got everything I wanted
But when I wake up, I see
You with me

And you say
""As long as I'm here, no one can hurt you
Don't wanna lie here, but you can learn to
If I could change the way that you see yourself
You wouldn't wonder why you hear
'They don't deserve you'""

If I knew it all then, would I do it again?
Would I do it again?
If they knew what they said would go straight to my head
What would they say instead?
If I knew it all then, would I do it again?
Would I do it again?
If they knew what they said would go straight to my head
What would they say instead?"
87,billie eilish,bad guy,"White shirt now red, my bloody nose
Sleepin', you're on your tippy toes
Creepin' around like no one knows
Think you're so criminal
Bruises on both my knees for you
Don't say thank you or please
I do what I want when I'm wanting to
My soul? So cynical

So you're a tough guy
Like it really rough guy
Just can't get enough guy
Chest always so puffed guy
I'm that bad type
Make your mama sad type
Make your girlfriend mad tight
Might seduce your dad type
I'm the bad guy, duh

I'm the bad guy

I like it when you take control
Even if you know that you don't
Own me, I'll let you play the role
I'll be your animal
My mommy likes to sing along with me
But she won't sing this song
If she reads all the lyrics
She'll pity the men I know

So you're a tough guy
Like it really rough guy
Just can't get enough guy
Chest always so puffed guy
I'm that bad type
Make your mama sad type
Make your girlfriend mad tight
Might seduce your dad type
I'm the bad guy, duh

I'm the bad guy, duh

I'm only good at being bad, bad

I like when you get mad
I guess I'm pretty glad that you're alone
You said she's scared of me?
I mean, I don't see what she sees
But maybe it's 'cause I'm wearing your cologne

I'm a bad guy
I'm, I'm a bad guy
Bad guy, bad guy
I'm a bad"
88,billie eilish,getting older,"I'm getting older, I think I'm aging well
I wish someone had told me I'd be doing this by myself
There's reasons that I'm thankful, there's a lot I'm grateful for
But it's different when a stranger's always waiting at your door
Which is ironic 'cause the strangers seem to want me more
Than anyone before (anyone before)
Too bad they're usually deranged

Last week, I realized I crave pity
When I retell a story, I make everything sound worse
Can't shake the feeling that I'm just bad at healing
And maybe that's the reason every sentence sounds rehearsed
Which is ironic because when I wasn't honest, I was still being ignored
(Lying for attention just to get neglection)
Now we're estranged

Things I once enjoyed (ah-ah)
Just keep me employed now
Things I'm longing for
Someday, I'll be bored of
It's so weird
That we care so much until we don't

I'm getting older, I've got more on my shoulders
But I'm getting better at admitting when I'm wrong
I'm happier than ever, at least that's my endeavor
To keep myself together and prioritize my pleasure
'Cause to be honest, I just wish that what I promise
Would depend on what I'm given (not on his permission)
(Wasn't my decision) to be abused, mmm

Things I once enjoyed
Just keep me employed now
Things I'm longing for, mmh
Someday, I'll be bored of
It's so weird
That we care so much until we don't

But next week, I hope I'm somewhere laughing
For anybody asking, I promise I'll be fine
I've had some trauma, did things I didn't wanna
Was too afraid to tell ya, but now, I think it's time"
89,billie eilish,therefore i am,"I'm not your friend or anything, damn
You think that you're the man
I think, therefore, I am
I'm not your friend or anything, damn
You think that you're the man
I think, therefore I am

Stop, what the hell are you talking about? Ha
Get my pretty name outta your mouth
We are not the same with or without
Don't talk 'bout me like how you might know how I feel
Top of the world, but your world isn't real
Your world's an ideal

So, go have fun
I really couldn't care less
And you can give 'em my best, but just know

I'm not your friend or anything, damn
You think that you're the man
I think, therefore I am
I'm not your friend or anything, damn
You think that you're the man
I think, therefore I am

I don't want press to put your name next to mine
We're on different lines, so I
Wanna be nice enough
They don't call my bluff 'cause I hate to find
Articles, articles, articles
Rather you remain unremarkable
(Got a lotta) interviews, interviews, interviews
When they say your name, I just act confused

Did you have fun?
I really couldn't care less
And you can give 'em my best, but just know

I'm not your friend or anything, damn
You think that you're the man
I think, therefore, I am
I'm not your friend or anything, damn
You think that you're the man
I think, therefore, I am

I'm sorry
I don't think I caught your name

I'm sorry
I don't think I caught your name

I'm not your friend or anything, damn
You think that you're the man
I think, therefore, I am
I'm not your friend or anything, damn
You think that you're the man
I think, therefore I am"
90,billie eilish,when the party's over,"Don't you know I'm no good for you?
I've learned to lose you, can't afford to
Tore my shirt to stop you bleedin'
But nothin' ever stops you leavin'

Quiet when I'm comin' home and I'm on my own
I could lie, say I like it like that, like it like that
I could lie, say I like it like that, like it like that
Don't you know I'm no good for you?
I've learned to lose you, can't afford to
Tore my shirt to stop you bleedin'
But nothin' ever stops you leavin'

Quiet when I'm comin' home and I'm on my own
I could lie, say I like it like that, like it like that
I could lie, say I like it like that, like it like that

Don't you know too much already?
I'll only hurt you if you let me
Call me friend but keep me closer (call me back)
And I'll call you when the party's over

Quiet when I'm comin' home and I'm on my own
And I could lie, say I like it like that, like it like that
Yeah, I could lie, say I like it like that, like it like that

But nothin' is better sometimes
Once we've both said our goodbyes
Let's just let it go
Let me let you go

Quiet when I'm comin' home and I'm on my own
I could lie, say I like it like that, like it like that
I could lie, say I like it like that, like it like that"
91,billie eilish,i didn't change my number,"Okay
Mm-mm, I

I didn't change my number
I only changed who I reply to
Laura said I should be nicer
But not to you
I love a ""You mad at me?"" text
Should've guessed
That you would think I was upset
You're obsessed

Don't take it out on me
I'm out of sympathy for you
Maybe you should leave
Before I get too mean

I didn't change my number
I only changed who I believe in
You were easy on the eyes, eyes, eyes (eyes)
But looks can be deceiving
I gotta work, I go to work
You don't deserve to feel so hurt
You gotta a lot of fucking nerve
I don't deserve, so

Don't take it out on me
I'm out of sympathy for you
Maybe you should leave
Before I get too mean
And take it out on you
And your best friend too
I should have left when Drew
Said you were bad news

Mm-mm-mm
Mm-mm-mm
Mm-mm-mm
Mm-mm-mm
Mm-mm-mm
Mm-mm-mm"
92,billie eilish,bored,"Ah
Ah

The games you played were never fun (mm)
You'd say you'd stay but then you'd run (ah)

Givin' you what you're beggin' for
Givin' you what you say I need
I don't want any settled scores
I just want you to set me free
Givin' you what you're beggin' for
Givin' you what you say I need
Say I need

I'm not afraid anymore
What makes you sure you're all I need?
Forget about it
When you walk out the door and leave me torn
You're teachin' me to live without it

Bored
I'm so bored
I'm so bored
So bored

I'm home alone, you're God-knows-where (mm)
I hope you don't think that shit's fair (ah)

Givin' you all you want and more
Givin' you every piece of me
I don't want love I can't afford
I just want you to love for free
Can't you see that I'm gettin' bored?
Givin' you every piece of me
Piece of me

I'm not afraid anymore
What makes you sure you're all I need?
Forget about it
When you walk out the door and leave me torn
You're teachin' me to live without it

Bored
I'm so bored
I'm so bored
So bored

Givin' you what you're beggin' for
Givin' you what you say I need
I don't want any settled scores
I just want you to set me free
Givin' you what you're beggin' for
Givin' you what you say I need
Say I need

I'm not afraid anymore
What makes you sure you're all I need?
Forget about it
And when you walk out the door and leave me torn
You're teachin' me to live without it"
93,billie eilish,my future,"I can't seem to focus
And you don't seem to notice
I'm not here
I'm just a mirror
You check your complexion
To find your reflection's all alone
I had to go

Can't you hear me?
I'm not comin' home
Do you understand?
I've changed my plans

'Cause I, I'm in love
With my future
Can't wait to meet her
And I, I'm in love
But not with anybody else
Just wanna get to know myself

I know supposedly I'm lonely now (lonely now)
Know I'm supposed to be unhappy
Without someone (someone)
But aren't I someone? (Aren't I someone? Yeah)
I'd (I'd) like to be your answer (be your answer)
'Cause you're so handsome (you're so handsome)

But I know better
Than to drive you home
'Cause you'd invite me in
And I'd be yours again

But I, I'm in love (love, love, love, love)
With my future
And you don't know her
And I, I'm in love (love, love)
But not with anybody here
I'll see you in a couple years"
94,billie eilish,ocean eyes,"I've been watchin' you for some time
Can't stop starin' at those ocean eyes
Burning cities and napalm skies
Fifteen flares inside those ocean eyes
Your ocean eyes

No fair
You really know how to make me cry
When you gimme those ocean eyes
I'm scared
I've never fallen from quite this high
Fallin' into your ocean eyes
Those ocean eyes

I've been walkin' through a world gone blind
Can't stop thinkin' of your diamond mind
Careful creature made friends with time
He left her lonely with a diamond mind
And those ocean eyes

No fair
You really know how to make me cry
When you gimme those ocean eyes
I'm scared
I've never fallen from quite this high
Fallin' into your ocean eyes
Those ocean eyes

Da, da-da, da-da
Da-da-da, da, da
Da, da, da, da, da-da-da-da
Mm
Mm
Mm

No fair
You really know how to make me cry
When you gimme those ocean eyes
I'm scared
I've never fallen from quite this high
Fallin' into your ocean eyes
Those ocean eyes"
95,billie eilish,no time to die,"I should've known
I'd leave alone
Just goes to show
That the blood you bleed
Is just the blood you owe

We were a pair
But I saw you there
Too much to bear
You were my life
But life is far away from fair

Was I stupid to love you?
Was I reckless to help?
Was it obvious to everybody else

That I'd fallen for a lie?
You were never on my side
Fool me once, fool me twice
Are you death or paradise?
Now you'll never see me cry
There's just no time to die

I let it burn
You're no longer my concern
Faces from my past return
Another lesson yet to learn

That I'd fallen for a lie
You were never on my side
Fool me once, fool me twice
Are you death or paradise?
Now you'll never see me cry
There's just no time to die

No time to die
No time to die

Fool me once, fool me twice
Are you death or paradise?
Now you'll never see me cry

There's just no time to die"
96,billie eilish,lost cause,"Something's in the-

Something's in the air right now
Like I'm losing track of time
Like I don't really care right now, but maybe that's fine
You weren't even there that day
I was waitin' on you
I wondered if you aware that day was the last straw for me and I know

I sent you flowers
Did you even care?
You ran the shower and left them by the stairs
Ooh-ooh-ooh, ooh, ooh
Ay-ay-ay-ay, ay, ay

Thought you had your shit together, but damn, I was wrong
You ain't nothin' but a lost cause
And this ain't nothin' like it once was
I know you think you're such an outlaw
But you got no job
You ain't nothin' but a lost cause
And this ain't nothin' like it oncе was
I know you think you're such an outlaw
But you got no job

I used to think you were shy
But maybe you just had nothing on your mind
Maybe you were thinkin' 'bout yourself all the time
I used to wish you were mine
But that was way before I realized
Someone like you would always be so easy to find
So easy (so easy)
He-hee, mm-mm-mm, mm

Gave me no flowers
Wish I didn't care
You'd been gone for hours
Could be anywhere
Ooh, ooh-ooh, ooh-ooh
Ah-ah-ah-ah-ah

Thought you would've grown eventually, but you proved me wrong
You ain't nothing but a lost cause
And this ain't nothing like it once was
I know you think you're such an outlaw (yeah)
But you got no job
You ain't nothing but a lost cause
And this ain't nothing like it once was
I know you think you're such an outlaw (think you're such an outlaw)
But you got no job

What did I tell you?
Don't get complacent
It's time to face it now, na-na, na-na, na-na
What did I tell you?
Don't get complacent
It's time to face it now, na-na-na"
97,billie eilish,lovely,"Thought I found a way
Thought I found a way out (found)
But you never go away (never go away)
So I guess I gotta stay now

Oh, I hope some day I'll make it out of here
Even if it takes all night or a hundred years
Need a place to hide, but I can't find one near
Wanna feel alive, outside I can't fight my fear

Isn't it lovely, all alone?
Heart made of glass, my mind of stone
Tear me to pieces, skin to bone
Hello, welcome home

Walkin' out of time
Lookin' for a better place (lookin' for a better place)
Something's on my mind (mind)
Always in my head space

But I know some day I'll make it out of here
Even if it takes all night or a hundred years
Need a place to hide, but I can't find one near
Wanna feel alive, outside I can't fight my fear

Isn't it lovely, all alone?
Heart made of glass, my mind of stone
Tear me to pieces, skin to bone
Hello, welcome home

Whoa, yeah
Yeah, ah
Whoa, whoa
Hello, welcome home"
98,billie eilish,wish you were gay,"""Baby, I don't feel so good"", six words you never understood
""I'll never let you go"", five words you'll never say (aww)
I laugh along like nothing's wrong, four days has never felt so long
If three's a crowd and two was us, one slipped away (hahahahaha)

I just wanna make you feel okay
But all you do is look the other way
I can't tell you how much I wish I didn't wanna stay
I just kinda wish you were gay

Is there a reason we're not through?
Is there a 12-step just for you?
Our conversation's all in blue
11 ""heys"" (Hey, hey, hey, hey)
Ten fingers tearin' out my hair
Nine times, you never made it there
I ate alone at seven, you were six minutes away

How am I supposed to make you feel okay
When all you do is walk the other way?
I can't tell you how much I wish I didn't wanna stay
I just kinda wish you were gay

To spare my pride
To give your lack of interest, an explanation
Don't say I'm not your type
Just say that I'm not your preferred sexual orientation
I'm so selfish
But you make me feel helpless, yeah
And I can't stand another day
Stand another day

I just wanna make you feel okay
But all you do is look the other way, hmm
I can't tell you how much I wish I didn't wanna stay
I just kinda wish you were gay
I just kinda wish you were gay
I just kinda wish you were gay"
99,billie eilish,listen before i go,"Take me to the rooftop
I wanna see the world when I stop breathing
Turning blue
Tell me, love is endless, don't be so pretentious
Leave me, like you do (like you do)

If you need me
Wanna see me
Better hurry
'Cause I'm leaving soon

Sorry, can't save me now
Sorry, I don't know how
Sorry, there's no way out (sorry)
But down, mm down

Taste me, the salty tears on my cheek
That's what a year-long headache does to you
I'm not okay, I feel so scattered
Don't say I'm all that matters
Leave me
Deja vu

If you need me
Wanna see me
You better hurry
I'm leaving soon

Sorry, can't save me now
Sorry, I don't know how (sorry)
Sorry, there's no way out (sorry)
But down, mm down

Call my friends and tell
Them that I love them
And I'll miss them
But I'm not sorry
Call my friends and tell them that I love them
And I'll miss them
Sorry"
100,one direction,what makes you beautiful,"You're insecure, don't know what for
You're turning heads when you walk through the door
Don't need makeup to cover up
Being the way that you are is enough

Everyone else in the room can see it
Everyone else, but you, ooh

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
You don't know, oh-oh
You don't know you're beautiful

If only you saw what I can see
You'll understand why I want you so desperately
Right now I'm lookin' at you, and I can't believe

You don't know, oh-oh
You don't know you're beautiful, oh, oh-oh
That's what makes you beautiful

So c-come on, you got it wrong
To prove I'm right, I put it in a song
I don't know why you're being shy
And turn away when I look into your eyes

Everyone else in the room can see it
Everyone else, but you, ooh

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
You don't know, oh-oh
You don't know you're beautiful

If only you saw what I can see
You'll understand why I want you so desperately
Right now I'm lookin' at you, and I can't believe

You don't know, oh-oh
You don't know you're beautiful, oh, oh-oh
That's what makes you beautiful

Na-na-na, na-na-na, na, na, na
Na-na-na, na-na-na
Na-na-na, na-na-na, na, na, na
Na-na-na, na-na-na

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
(You don't know, oh-oh)
You don't know you're beautiful

Baby, you light up my world like nobody else
The way that you flip your hair gets me overwhelmed
But when you smile at the ground, it ain't hard to tell
You don't know, oh-oh
You don't know you're beautiful

If only you saw what I can see
You'll understand why I want you so desperately
Right now I'm lookin' at you, and I can't believe

You don't know, oh-oh
You don't know you're beautiful, oh, oh-oh
You don't know you're beautiful, oh, oh-oh
That's what makes you beautiful"
101,one direction,best song ever,"Maybe it's the way she walked (wow)
Straight into my heart and stole it
Through the doors and past the guards (wow)
Just like she already owned it

I said, ""can you give it back to me?""
She said, ""never in your wildest dreams""

And we danced all night to the best song ever
We knew every line, now I can't remember
How it goes but I know that I won't forget her
'Cause we danced all night to the best song ever

I think it went oh, oh, oh
I think it went yeah, yeah, yeah
I think it goes (ooh)

Said her name was Georgia Rose (wow)
And her daddy was a dentist
Said I had a dirty mouth (I got a dirty mouth)
But she kissed me like she meant it

I said, ""can I take you home with me?""
She said, ""never in your wildest dreams""

And we danced all night to the best song ever
We knew every line, now I can't remember
How it goes but I know that I won't forget her
'Cause we danced all night to the best song ever

I think it went oh, oh, oh
I think it went yeah, yeah, yeah
I think it goes (ooh)

You know, I know, you know I'll remember you
And I know, you know, I know you'll remember me
And you know, I know, you know I'll remember you
And I know, you know, I hope you'll remember
How we danced, how we danced (one, two, one, two, three)

How we danced all night to the best song ever
We knew every line, now I can't remember
How it goes but I know that I won't forget her
'Cause we danced all night (we danced, we danced)
To the best song ever (it goes something like, yeah)

And we danced all night to the best song ever
We knew every line, now I can't remember
How it goes but I know that I won't forget her
'Cause we danced all night to the best song ever

I think it went oh, oh, oh
I think it went yeah, yeah, yeah
I think it goes (ooh)

Best song ever
It was the best song ever
It was the best song ever
It was the best song ever"
102,one direction,steal my girl,"She's been my queen
Since we were sixteen
We want the same things
We dream the same dreams
Alright, alright

I got it all
'Cause she is the one
Her mum calls me love
Her dad calls me son
Alright, alright

I know, I know, I know for sure

Everybody wanna steal my girl
Everybody wanna take her heart away
Couple billion in the whole wide world
Find another one 'cause she belongs to me

Everybody wanna steal my girl
Everybody wanna take her heart away
Couple billion in the whole wide world
Find another one 'cause she belongs to me

Na na na na na na (oh, yeah)
Na na na na na na (alright)
Na na na na na na
Na na, she belongs to me

Kisses like cream
Her walk is so mean
And every jaw drop
When she's in those jeans
Alright, alright

I don't exist
If I don't have her
The sun doesn't shine
The world doesn't turn
Alright, alright

But I know, I know, I know for sure

Everybody wanna steal my girl
Everybody wanna take her heart away
Couple billion in the whole wide world
Find another one 'cause she belongs to me

Everybody wanna steal my girl
Everybody wanna take her heart away
Couple billion in the whole wide world
Find another one 'cause she belongs to me

Na na na na na na (oh, yeah)
Na na na na na na (alright)
Na na na na na na
Na na na na na na

She knows, she knows
That I never let her down before
She knows, she knows
That I'm never gonna let another take her love from me now

Everybody wants to steal my girl
Everybody wants to take her love away
Couple billion in the whole wide world
Well, find another one 'cause she belongs to me

Everybody wanna steal my girl
Everybody wanna take her heart away
Couple billion in the whole wide world
Find another one 'cause she belongs to me (oh, yeah)

Na na na na na na (oh yeah, alright, yeah)
Na na na na na na (alright)
Na na na na na na
Na na, she belongs to me

Na na na na na na (she belongs to me, yeah) (oh yeah)
Na na na na na na (alright)
Na na na na na na

She belongs to me"
103,one direction,drag me down,"I've got fire for a heart
I'm not scared of the dark
You've never seen it look so easy
I got a river for a soul
And baby, you're a boat
Baby, you're my only reason

If I didn't have you, there would be nothing left
The shell of a man that could never be his best
If I didn't have you, I'd never see the sun
You taught me how to be someone, yeah

All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down

Nobody, nobody
Nobody can drag me down
Nobody, nobody
Nobody can drag me down

I got fire for a heart
I'm not scared of the dark
You've never seen it look so easy
I got a river for a soul
And baby, you're a boat
Baby, you're my only reason

If I didn't have you there would be nothing left (nothing left)
The shell of a man who could never be his best (be his best)
If I didn't have you, I'd never see the sun (see the sun)
You taught me how to be someone, yeah

All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down

Nobody, nobody
Nobody can drag me down
Nobody, nobody
Nobody can drag me

All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down
All my life, you stood by me
When no one else was ever behind me
All these lights, they can't blind me
With your love, nobody can drag me down

Nobody, nobody
Nobody can drag me down (yeah)
Nobody, nobody
Nobody can drag me down
Nobody, nobody
Nobody can drag me down
Nobody, nobody
Nobody can drag me down"
104,one direction,story of my life,"Written in these walls are the stories that I can't explain
I leave my heart open but it stays right here empty for days
She told me in the morning she don't feel the same about us in her bones
It seems to me that when I die, these words will be written on my stone

And I'll be gone, gone tonight
The ground beneath my feet is open wide
The way that I been holdin' on too tight
With nothin' in between

The story of my life, I take her home
I drive all night to keep her warm
And time is frozen (the story of, the story of)
The story of my life, I give her hope
I spend her love until she's broke inside
The story of my life (the story of, the story of)

Written on these walls are the colors that I can't change
Leave my heart open, but it stays right here in its cage
I know that in the morning, I'll see us in the light up on the hill
Although I am broken, my heart is untamed still

And I'll be gone, gone tonight
The fire beneath my feet is burnin' bright
The way that I've been holdin' on so tight
With nothin' in between

The story of my life, I take her home
I drive all night to keep her warm
And time is frozen (the story of, the story of)
The story of my life, I give her hope
I spend her love until she's broke inside
The story of my life (the story of, the story of)

And I've been waiting for this time to come around
But, baby, runnin' after you is like chasin' the clouds

The story of my life, I take her home
I drive all night to keep her warm
And time is frozen

The story of my life, I give her hope (give her hope)
I spend her love until she's broke inside
The story of my life (the story of)

The story of my life
The story of my life (the story of, the story of)
The story of my life"
105,one direction,kiss you,"Oh, I just wanna take you anywhere that you'd like
We could go out any day, any night
Baby, I'll take you there, take you there
Baby, I'll take you there, yeah

Oh, tell me, tell me, tell me how to turn your love on
You can get, get anything that you want
Baby, just shout it out, shout it out
Baby, just shout it out, yeah

And if you, you want me too, let's make a move
Yeah, so tell me, girl, if every time we

Touch
You get this kinda rush
Baby, say, yeah, yeah, yeah, yeah, yeah, yeah
If you don't wanna take it slow
And you just wanna take me home
Baby, say, yeah, yeah, yeah, yeah, yeah
And let me kiss you

Oh, baby, baby, don't you know you got what I need?
Looking so good from your head to your feet
Come on, come over here, over here
Come on, come over here, yeah

Oh, I just wanna show you off to all of my friends
Making them drool down their chinny-chin-chins
Baby, be mine tonight, mine tonight
Baby, be mine tonight, yeah

And if you, you want me too, let's make a move
Yeah, so tell me, girl, if every time we

Touch
You get this kinda rush
Baby, say, yeah, yeah, yeah, yeah, yeah, yeah
If you don't wanna take it slow (c'mon)
And you just wanna take me home
Baby, say, yeah, yeah, yeah, yeah, yeah
And let me kiss you

c'mon
Na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na
Yeah, so tell me, girl, if every time we

Touch (touch)
You get this kinda rush (ru-u-ush)
Baby, say, yeah, yeah, yeah, yeah, yeah, yeah
If you don't wanna take it slow (slow)
And you just wanna take me home (home)
Baby, say, yeah, yeah, yeah (yeah), yeah, yeah (yeah, yeah)

Every time we touch (touch)
You get this kinda rush
Baby, say, yeah, yeah, yeah, yeah, yeah, yeah (yeah)
If you don't wanna take it slow (take it slow)
And you just wanna take me home (take me home)
Baby, say, yeah, yeah, yeah (yeah, yeah)
And let me kiss you"
106,one direction,little things,"Your hand fits in mine like it's made just for me
But bear this mind, it was meant to be
And I'm joining up the dots, with the freckles on your cheeks
And it all makes sense to me

I know you've never loved
The crinkles by your eyes when you smile
You've never loved your stomach or your thighs
The dimples in your back at the bottom of your spine
But I'll love them endlessly

I won't let these little things slip out of my mouth
But if I do, it's you
Oh, it's you, they add up to
I'm in love with you
And all these little things

You can't go to bed without a cup of tea
And maybe that's the reason that you talk in your sleep
And all those conversations are the secrets that I keep
Though it makes no sense to me

I know you never loved the sound of your voice on tape
You never want to know how much you weight
You still have to squeeze into your jeans
But you're perfect to me

I won't let these little things slip out of my mouth
But if it's true, it's you
It's you, they add up to
I'm in love with you
And all these little things

You'll never love yourself half as much as I love you
And you'll never treat yourself right darling, but I want you to
If I let you know, I'm here for you
Maybe you'll love yourself like I love you, oh

And I've just let these little things slip out of my mouth
'Cause it's you, oh, it's you
It's you, they add up to
And I'm in love with you
And all these little things

I won't let these little things slip out of my mouth
But if it's true, it's you
It's you, they add up to
I'm in love with you
And all your little things"
